@relation 'kyoto-train-90-10'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute Label {N,A}

@data
0.000021,0.02,0.034828,0,0,0,0,0.15,0.49,0,0,0,N
0.000014,0.018667,0.028966,0,0,0,0,0.05,0.43,0,0,0,N
0.000014,0.02,0.033793,0.035714,1,0,0,0.95,0.95,0,0,0,N
0.000014,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000016,0.019111,0.014828,0.02381,1,0,0,0.1,0.1,0,0,0,N
0.019383,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.031414,0.224444,0.53931,0.02381,1,0,0,1,0.98,0,0,0,N
0,0,0,0,0,0,0.8,0,0,0,0,0,N
0.000016,0.019111,0.034483,0.166667,1,0,0,0.16,1,0,0,0,N
0.000102,0.019556,0.026207,0.095238,1,0,0,0.53,0.96,0,0,0,N
0.037669,0.019556,0.015172,0,0,0,0,0.24,0.36,0,0,0,N
0.000016,0.02,0.033793,0.035714,1,0,0,0.78,0.94,0,0,0,N
0.000024,0.02,0.03,0,0,0,0,0,0.01,0,0,0,N
0.000024,0.02,0.075517,0.011905,1,0,0,0.01,0.17,0,0,0,N
0.000014,0.015111,0.064828,0.071429,1,0,0,0,0.1,0,0,0,N
0.032769,0.276,0.562759,0.02381,1,0,0,0.21,0.21,0,0,0,N
0.058935,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000016,0.019556,0.036207,0.047619,1,0,0,0.91,0.91,0,0,0,N
0.019181,0.020444,0.015862,0.011905,1,0,0,0.2,0.36,0,0,0,N
0.069453,0.224444,0.53931,0.011905,1,0,0,0.99,0.98,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.019556,0.026207,0.071429,1,0,0,0.55,0.98,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,1,1,0,0,0,N
0.034204,0.276,0.562759,0.035714,1,0,0,0.18,0.18,0,0,0,N
0.001994,0.018667,0.014483,0.119048,1,0,0.07,0.08,0.79,0,0,0,N
0.01935,0.020444,0.015862,0.011905,1,0,0,0.02,0.02,0,0,0,N
0.000023,0.02,0.083793,0,0,0,0,0,0.01,0,0,0,N
0.080037,0.497778,0.657931,0.011905,1,0,0,0.12,0.12,0,0,0,N
0.022451,0.224444,0.53931,0.047619,1,0,0,0.96,0.94,0,0,0,N
0.000013,0.017333,0.028621,0.142857,1,0,0,0.75,0.87,0,0,0,N
0.006697,0.018667,0.014483,0.011905,1,0,0,0.09,0.09,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,1,1,0,0,0,N
0.074019,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000001,0.039111,0,0.02381,1,0,0.75,0.05,0.05,1,0,0,N
0.000019,0.02,0.035172,0.095238,1,0,0,0.97,0.97,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.97,0.99,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000019,0.019111,0.014828,0.02381,1,0,0,0.1,0.1,0,0,0,N
0.000016,0.016,0.017931,0.083333,1,0,0,0.58,0.99,0,0,0,N
0.011922,0.032444,0.039655,0.047619,1,0,0,0.01,0.79,0,0,0,N
0.000019,0.019111,0.034483,0.297619,1,0,0,0.13,1,0,0,0,N
0.000015,0.021778,0.076897,0.011905,1,0,0,0.01,0.11,0,0,0,N
0.000005,0.046222,0,0.011905,1,0,0.75,0,0,0,0,0,N
0.000015,0.019111,0.034483,0.166667,1,0,0,0.17,0.97,0,0,0,N
0.000019,0.021778,0.076897,0.035714,1,0,0,0,0.3,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0,0,0,0.095238,1,1,1,0,0,0,0,0,N
0.000015,0.021778,0.022414,0.27381,1,0,0,0.29,1,0,0,0,N
0.000013,0.019556,0.036207,0.047619,1,0,0,0.99,1,0,0,0,N
0.000013,0.020444,0.046552,0.011905,1,0,0.5,0.52,0.52,0,0,0,N
0.000015,0.02,0.035172,0.083333,1,0,0.12,0.99,0.99,0,0,0,N
0.000015,0.02,0.034828,0.059524,1,0,0,0.9,0.94,0,0,0,N
0.000014,0.020444,0.046552,0,0,0,0,0.43,0.43,0,0,0,N
0.000024,0.02,0.033793,0.035714,1,0,0,0.95,0.95,0,0,0,N
0.000012,0.02,0.033793,0.02381,1,0,0,0.95,0.95,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,0,0,N
0.000018,0.018667,0.035862,0.011905,1,0,0,0.64,0.66,0,0,0,N
0.000019,0.02,0.034138,0.166667,1,0,0,0.13,1,0,0,0,N
0.000012,0.02,0.021034,0.011905,1,0,0,0.19,0.6,0,0,0.03,N
0.019562,0.020444,0.015862,0.02381,1,0,0,0.13,0.13,0,0,0,N
0.000014,0.020444,0.03,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.019225,0.020444,0.015862,0.02381,1,0,0,0.18,0.18,0,0,0,N
1,0.404444,0.612069,0,0,0,0,0.07,0.07,0,0,0,N
0.117443,0.561333,0.630345,0,0,0,0,0.1,0.1,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000023,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000029,0.018222,0.074138,0,0,0,0,0,0.01,0,0,0,N
0,0,0,0,0,0,0.4,0,0,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000018,0.020444,0.03,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.021833,0.224444,0.53931,0.059524,1,0,0,0.99,0.96,0,0,0,N
0.000014,0.020444,0.046552,0.011905,1,0,0,0.5,0.5,0,0,0,N
0.00002,0.029778,0.033793,0.011905,1,0,0,0,0.4,0,0,0,N
0.000017,0.019556,0.036207,0.035714,1,0,0,0.98,1,0,0,0,N
0.000018,0.028444,0.036552,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.021778,0.076897,0,0,0,0,0,0,0,0,0,N
0.000016,0.02,0.033793,0.035714,1,0,0,0.92,0.92,0,0,0,N
0.000015,0.02,0.033793,0.035714,1,0,0,0.92,0.92,0,0,0,N
0.000013,0.016,0.017931,0.035714,1,0,0,0.54,0.97,0,0,0,N
0.000001,0.02,0.035172,0.071429,1,0,0.14,0.98,0.98,0,0,0,N
0.000023,0.030222,0.034138,0,0,0,1,0,0.2,0,0,0,N
0.000565,0.021333,0.016552,0,0,0,1,0.05,0.05,1,0.2,0.2,N
0.019235,0.020444,0.015862,0.011905,1,0,0.2,0.15,0.15,0,0,0,N
0.033563,0.224444,0.53931,0.035714,1,0,0,0.99,0.97,0,0,0,N
0.000014,0.016,0.017931,0.035714,1,0,0,0.56,0.94,0,0,0,N
0.000015,0.019556,0.038966,0.22619,1,0,0,0.28,1,0,0,0,N
0.000013,0.011111,0.027586,0,0,0,0,0.14,0.22,0,0,0,N
0.019103,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000026,0.023556,0.061034,0,0,0,0,0,0.03,0,0,0,N
0.019293,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.000567,0.021333,0.016552,0,0,0,0,0.1,0.1,1,0.1,0.1,N
0.000019,0.02,0.021034,0.095238,1,0,0,0.92,0.92,0,0,0,N
0.023338,0.224444,0.53931,0.047619,1,0,0,0.99,0.97,0,0,0,N
0.281607,0.013333,0.12,0,0,0,0,0,0.01,0,0,0,N
1,0.364444,0.617586,0,0,0,0,0.17,0.17,0,0,0,N
0.000022,0.02,0.021034,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.114743,0,0,0.190476,1,0.94,0.82,0,0,0,0,0,N
0.000015,0.02,0.033793,0.011905,1,0,0,0.9,0.9,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000029,0.029778,0.033793,0,0,0,0,0,0.05,0,0,0,N
0.019147,0.020444,0.015862,0.011905,1,0,0,0.17,0.45,0,0,0,N
0.119119,0.053333,0,0,0,0,0.83,0,0,0,0,0,N
0.000022,0.021778,0.055517,0.035714,1,0,0,0.03,0.03,0,0,0,N
0.000013,0.02,0.021034,0.071429,1,0,0,1,1,0,0,0,N
0.000013,0.019111,0.034483,0.119048,1,0,0,0.19,1,0,0,0,N
0.000027,0.026667,0.067241,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000011,0.02,0.03,0,0,0,0.5,0,0.03,0,0,0,N
0.283338,0.013333,0.12,0,0,0,0,0,0.01,0,0,0,N
0.000026,0.02,0.03,0,0,0,0,0,0.17,0,0,0,N
0.00002,0.02,0.068621,0.047619,1,0,0,0,0.31,0,0,0,N
0.073976,0.224444,0.53931,0.011905,1,0,0,0.66,0.66,0,0,0,N
0.000012,0.025333,0.034138,0.333333,1,0,0,0.07,1,0,0,0,N
0,0,0,0.035714,1,1,0.8,0,0,0,0,0,N
0.000016,0.02,0.035172,0.095238,1,0,0,1,1,0,0,0,N
0.023911,0.224444,0.53931,0.047619,1,0,0,0.06,0.05,0,0,0,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.98,0.98,0,0,0,N
0,0.022667,0.032069,0,0,0,0,0,0.13,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.97,0.97,0,0,0,N
0.000015,0.02,0.035862,0.059524,1,0,0,0.94,0.94,0,0,0,N
0.000015,0.021778,0.022414,0.214286,1,0.06,0.06,0.25,1,0,0,0.01,N
0.000015,0.02,0.033103,0.02381,1,0,0,0,1,0,0,0,N
0.000013,0.02,0.035172,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.093802,0.231111,0.53931,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000012,0.019556,0.027931,0.095238,1,0,0,0.12,0.82,0,0,0,N
0.000028,0.02,0.03,0,0,0,0,0.01,0.21,0,0,0,N
0.000014,0.023556,0.032759,0.035714,1,0,0,0.01,0.06,0,0,0,N
0.073861,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.019556,0.036207,0.047619,1,0,0,0.99,1,0,0,0,N
0.000015,0.018667,0.028966,0.02381,1,0,0,0.02,0.02,0,0,0,N
0.112517,0.231111,0.53931,0,0,0,0,0.12,0.12,0,0,0,N
0.000565,0.021333,0.016552,0,0,0,1,0.01,0.01,1,0,0,N
0.000014,0.020444,0.034483,0.035714,1,0,0,0.57,0.98,0,0,0,N
0.000015,0.016,0.017931,0.071429,1,0,0,0.51,0.98,0,0,0,N
0.120186,0,0,0.214286,1,0.94,0.78,0,0,0,0,0,N
0.000574,0.021333,0.016552,0,0,0,1,0.14,0.14,1,0,0,N
0.031955,0.231111,0.53931,0.047619,0.75,0.25,0,0.11,0.11,0,0,0,N
0.000014,0.020444,0.03,0.071429,1,0,0,0.96,0.98,0,0,0,N
0.000038,0.025333,0.034138,0.059524,1,0,0,0.05,0.1,0,0,0,N
0.000045,0.02,0.031034,0.321429,1,0,0,0.27,1,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000022,0.019111,0.034483,0.25,1,0,0,0.17,1,0,0,0,N
0.033024,0.224444,0.53931,0.035714,1,0,0,0.98,0.96,0,0,0,N
0.000014,0.019556,0.026207,0.035714,1,0,0,0.55,0.96,0,0,0,N
0.03294,0.276,0.562759,0.035714,1,0,0,0.18,0.18,0,0,0,N
0.000012,0.019556,0.046207,0.011905,1,0,0,0.95,0.95,0,0,0,N
0.000012,0.02,0.068621,0.035714,1,0,0,0.01,0.15,0,0,0,N
0.000011,0.02,0.03,0.02381,1,0,0,0,0.03,0,0,0,N
0.000012,0.02,0.03,0,0,0,0,0,0.2,0,0,0,N
0.000013,0.025778,0.031724,0.119048,1,0,0,0.13,1,0,0,0,N
0.027638,1,0.677241,0.035714,1,0,0,0.11,0.1,0,0,0,N
0.000013,0.02,0.035172,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000025,0.02,0.03,0,0,0,0,0,0.04,0,0,0,N
0.000021,0.02,0.03,0,0,0,0,0,0.06,0,0,0,N
0.000015,0.020444,0.046552,0.011905,1,0,0,0.48,0.48,0,0,0,N
0.000014,0.019111,0.034483,0.214286,1,0,0,0.13,1,0,0,0,N
0.031488,0.276,0.562759,0.02381,1,0,0,0.19,0.19,0,0,0,N
0.000021,0.028444,0.036552,0.107143,1,0,0.1,0.99,0.99,0,0,0,N
0.000013,0.02,0.031034,0.321429,1,0,0,0.29,1,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000014,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.032715,0.283111,0.562759,0.02381,1,0,0,0.18,0.18,0,0,0,N
0.019125,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.032983,0.283111,0.562759,0.02381,0.5,0,0,0.2,0.19,0,0,0,N
0.000012,0.024444,0.033448,0.047619,1,0,0,0.56,0.99,0,0,0,N
0.000017,0.020444,0.015862,0.02381,1,0,0,0.41,1,0,0,0,N
0.000537,0.021333,0.016552,0,0,0,1,0.16,0.16,1,0.12,0.12,N
0.001864,0,0,0.011905,1,0,0.21,0.01,0.01,0,0,0,N
0.035029,0.276,0.562759,0.035714,0.67,0,0,0.11,0.09,0,0,0,N
0.031901,0.224444,0.53931,0.02381,1,0,0,0.99,0.98,0,0,0,N
0.000027,0.02,0.035172,0.107143,1,0,0,0.96,0.98,0,0,0,N
0.000027,0.015111,0.064828,0,0,0,0,0,0.1,0,0,0,N
0.031425,0.276,0.562759,0.02381,0,0,0.75,0.18,0,0,0,0,N
0.000013,0.019556,0.035517,0.011905,1,0,0,0.44,0.86,0,0,0,N
0,0,0,0,0,0,0.44,0,0,0,0,0,N
0.000014,0.018667,0.035862,0.011905,1,0,0,0.41,0.41,0,0,0,N
0.02789,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.019556,0.026207,0.083333,1,0,0.12,0.57,1,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.03482,0.276,0.562759,0.035714,1,0,0,0.13,0.13,0,0,0,N
0.000017,0.020444,0.03,0.071429,1,0,0,1,1,0,0,0,N
0.000019,0.020444,0.03,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000016,0.016,0.03,0.071429,1,0,0.2,0.58,0.98,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000001,0.019111,0.034483,0.142857,1,0,0,0.21,0.92,0,0,0,N
0.000021,0.016,0.03,0.083333,1,0,0,0.58,1,0,0,0,N
0.031388,0.276,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.00002,0.013778,0.020345,0.011905,1,0,0,0.27,0.27,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.00002,0.021778,0.076897,0.130952,1,0,0,0.07,0.11,0,0,0,N
0.000014,0.016,0.017931,0.047619,1,0,0,0.56,0.98,0,0,0,N
0.000021,0.019111,0.034483,0.22619,1,0,0,0.14,1,0,0,0,N
0.000027,0.025333,0.034138,0.011905,1,0,0,0,0.06,0,0,0,N
0.019384,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.000022,0.020444,0.03,0.107143,1,0,0.1,0.98,0.98,0,0,0,N
0.019516,0.020444,0.015862,0.035714,1,0,0,0.05,0.87,0,0,0,N
0.024874,0.019556,0.015172,0,0,0,0,0.01,0.01,0,0,0,N
0.000013,0.025778,0.031724,0.119048,1,0,0,0.13,1,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.00002,0.028889,0.036897,0.678571,1,0.28,0.28,0.09,1,0,0,0.16,N
0.000014,0.016,0.017931,0.083333,1,0,0,0.58,0.99,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.92,0.94,0,0,0,N
0.000012,0.028444,0.036552,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000633,0.071111,0.823448,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000001,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000013,0.02,0.033793,0.02381,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.020444,0.035172,0.02381,1,0,0,0.73,0.81,0,0,0,N
0.000014,0.021778,0.076897,0.035714,1,0,0.2,0.03,0.04,0,0,0,N
0.000018,0.020444,0.046552,0.011905,1,0,0,0.41,0.41,0,0,0,N
0.000018,0.019111,0.034483,0.214286,1,0,0,0.19,0.9,0,0,0,N
0.01915,0.020444,0.015862,0.035714,1,0,0,0.24,0.47,0,0,0.04,N
0.00058,0.021333,0.016552,0,0,0,0.4,0.06,0.06,1,0.17,0.17,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.019413,0.020444,0.015862,0.011905,1,0,0,0.15,0.15,0,0,0,N
0.028359,0.231111,0.53931,0.035714,1,0,0,0.65,0.63,0,0,0,N
0,0,0,0,0,0,0.67,0.02,0.02,1,0,0,N
0.000013,0.018667,0.028966,0,0,0,0,0,0.03,0,0,0,N
0,0,0,0.095238,1,1,0.83,0,0,0,0,0,N
0.000117,0.02,0.047241,0,0,0,0,0,0.23,0,0,0,N
0.000013,0.02,0.035172,0.107143,1,0,0,0.96,0.96,0,0,0,N
0.000033,0.013333,0.042759,0.095238,0.88,0,0,0.17,0.9,0,0,0,N
0.000018,0.021333,0.076552,0.059524,1,0,0,0.01,0.25,0,0,0,N
0.032087,0.276,0.562759,0.035714,1,0,0,0.2,0.19,0,0,0,N
0.000015,0.02,0.078966,0.02381,1,0,0,0.02,0.06,0,0,0,N
0.000128,0.02,0.075517,0.011905,1,0,0,0.01,0.2,0,0,0,N
0.000013,0.024444,0.033448,0.059524,1,0,0,0.57,0.99,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.95,0.96,0,0,0,N
0.074043,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000578,0.021333,0.016552,0,0,0,0.75,0.02,0.02,1,0,0,N
0.03132,0.283111,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.000012,0.025778,0.034483,0.130952,1,0,0,0.78,0.94,0,0,0,N
0,0,0,0,0,0,1,0.01,0.01,1,1,1,N
0.000016,0.02,0.068621,0.119048,0.9,0,0,0.02,0.11,0,0,0,N
0.00002,0.019111,0.014828,0.27381,1,0,0,0.11,0.78,0,0,0,N
0,0,0,0,0,0,1,0.11,0.11,1,0,0,N
0.000016,0.016,0.03,0.071429,1,0,0,0.55,0.93,0,0,0,N
0.000016,0.019556,0.026207,0,0,0,0,0,0.01,0,0,0,N
0.000064,0.02,0.021034,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.003926,0.019556,0.034828,0,0,0,0,0.07,0.37,0,0,0,N
1,0.224444,0.53931,0.02381,1,0,0,0.99,0.96,0,0,0,N
0.000022,0.021778,0.034138,0.357143,1,0,0,0.28,0.99,0,0,0,N
0.000018,0.034667,0.041379,0.619048,1,0,0,0.09,1,0,0,0,N
0.000015,0.019556,0.046207,0,0,0,0,0.13,0.46,0,0,0,N
0.000015,0.02,0.035172,0.083333,1,0,0,0.89,0.91,0,0,0,N
0.033506,0.276,0.562759,0.035714,1,0,0,0.12,0.12,0,0,0,N
0.000014,0.02,0.034138,0,0,0,0,0.24,1,0,0,0,N
0.073944,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000014,0.020444,0.046552,0.02381,1,0,0.25,0.43,0.43,0,0,0,N
0.000014,0.018222,0.028621,0,0,0,0,0.01,0.25,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,0,0,N
0.000015,0.028444,0.036552,0.083333,1,0,0,1,1,0,0,0,N
0.000015,0.019111,0.034483,0.190476,1,0,0,0.18,1,0,0,0,N
0.000023,0.019111,0.014828,0.035714,1,0,0,0.11,0.11,0,0,0,N
0.122536,0.231111,0.53931,0,0,0,0,0.22,0.22,0,0,0,N
0.000012,0.028444,0.036552,0.059524,1,0,0,1,1,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000016,0.028444,0.036552,0.071429,1,0,0,0.97,0.99,0,0,0,N
0.000031,0.028444,0.036552,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.116305,0.568444,0.630345,0,0,0,0,0.02,0.02,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000021,0.02,0.03,0,0,0,0,0,0.07,0,0,0,N
0,0,0,0.107143,1,0,0,0.58,0.87,0,0.09,0.06,N
0.0739,0.224444,0.53931,0.011905,1,0,0,0.7,0.7,0,0,0,N
0.000023,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.019556,0.03931,0.035714,1,0,0,0.74,0.76,0,0,0,N
0.000026,0.016,0.03,0.059524,1,0,0,0.52,0.99,0,0,0,N
0.022318,0.224444,0.53931,0.047619,1,0,0,0.98,0.95,0,0,0,N
0.000671,0.021333,0.016552,0,0,0,0.5,0.01,0.01,1,0,0,N
0.000028,0.02,0.034138,0.178571,1,0,0,0.13,1,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000013,0.028444,0.036552,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.073878,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.000023,0.019111,0.034483,0.261905,1,0,0,0.2,0.9,0,0,0,N
0.000013,0.02,0.035172,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.00003,0.02,0.058966,0.130952,1,0,0,0.04,0.12,0,0,0,N
0.000022,0.022667,0.077586,0,0,0,0,0,0.55,0,0,0,N
0.000014,0.021778,0.022414,0.238095,1,0,0,0.27,1,0,0,0,N
0.000012,0.02,0.021034,0.071429,1,0,0,1,1,0,0,0,N
0.000019,0.02,0.03,0.047619,1,0,0,0.04,0.3,0,0,0,N
0,0,0,0,0,0,1,0.05,0.05,1,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000025,0.019111,0.014828,0.035714,1,0,0,0.09,0.09,0,0,0,N
0.000013,0.020444,0.035172,0.02381,1,0,0,0.84,0.89,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.038899,0.995111,0.677241,0.02381,1,0,0,0.61,0.61,0,0,0,N
0.000013,0.02,0.035172,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000019,0.019111,0.034483,0.22619,1,0,0,0.17,0.96,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000021,0.021778,0.076897,0.035714,1,0,0.25,0,0.09,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.022667,0.032069,0.047619,1,0,0,0.02,0.27,0,0,0,N
0.000017,0.019111,0.034483,0.178571,1,0,0,0.18,1,0,0,0,N
1,0.224444,0.53931,0.047619,1,0,0,0.97,0.96,0,0,0,N
0.031796,0.224444,0.53931,0.035714,1,0,0,0.98,0.99,0,0,0,N
0.000028,0.030222,0.034138,0,0,0,1,0,0.15,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000012,0.02,0.021034,0.083333,1,0,0,0.95,0.95,0,0,0,N
0.073911,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.035172,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000014,0.024444,0.033448,0.059524,1,0,0,0.47,0.8,0,0,0,N
0.000021,0.016,0.03,0.083333,1,0,0,0.59,0.99,0,0,0,N
0.000017,0.019556,0.036207,0.190476,1,0,0,0.77,0.98,0,0,0,N
0.000012,0.019556,0.026207,0.035714,1,0,0,0.51,1,0,0,0,N
0.000544,0.021333,0.016552,0,0,0,0.5,0.08,0.08,1,0.12,0.12,N
0.000015,0.019556,0.026207,0.047619,1,0,0,0.53,1,0,0,0,N
0.000015,0.024,0.024138,0.059524,1,0,0,0.02,0.57,0,0,0,N
0.000013,0.02,0.033793,0.035714,1,0,0,0.94,0.94,0,0,0,N
0.000012,0.02,0.068621,0.02381,0.5,0.5,0,0,0.28,0,0,0,N
0.000035,0.019111,0.014828,0.02381,1,0,0,0.08,0.08,0,0,0,N
0.000013,0.028444,0.036552,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.029333,0.037241,0.071429,1,0,0,0.38,0.94,0,0,0,N
0.000014,0.020889,0.031724,0.095238,1,0,0,0.27,1,0,0,0,N
0.000014,0.030222,0.037931,0.238095,1,0.05,0.05,0.29,1,0,0,0.01,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.016,0.017931,0.047619,1,0,0,0.58,1,0,0,0,N
0.000013,0.02,0.034138,0.119048,1,0,0,0.45,0.84,0,0,0,N
0.000014,0.020444,0.03,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.026679,0.231111,0.53931,0.035714,1,0,0,0.63,0.63,0,0,0,N
0.000022,0.019111,0.034138,0.02381,1,0,0,0.15,0.57,0,0,0,N
0.000013,0.02,0.035172,0.083333,1,0,0,1,1,0,0,0,N
0.000013,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000546,0.021333,0.016552,0,0,0,1,0.05,0.05,1,0,0,N
0.000014,0.019556,0.036207,0.035714,1,0,0,0.98,0.98,0,0,0,N
0.000017,0.019111,0.034483,0.178571,1,0,0,0.16,1,0,0,0,N
0.000035,0.019556,0.03931,0.047619,1,0,0,0.72,0.78,0,0,0,N
0.021661,0.020444,0.015862,0.011905,1,0,0,0.26,0.54,0,0,0,N
0.000016,0.030222,0.034138,0,0,0,0,0,0.04,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,1,1,0,0,0,N
0.000017,0.02,0.03,0.011905,1,0,0,0.01,0.02,0,0,0,N
0.07448,0.224444,0.53931,0.011905,1,0,0,0.2,0.19,0,0,0,N
0.000012,0.020444,0.03,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.037366,0.224444,0.53931,0.035714,1,0,0,0.47,0.46,0,0,0,N
0.019303,0.020444,0.015862,0.047619,1,0,0,0,0.66,0,0,0,N
0.000013,0.019556,0.026207,0.035714,1,0,0,0.46,0.84,0,0,0,N
0.000013,0.016,0.017931,0.02381,1,0,0,0.55,1,0,0,0,N
0.036468,0.224444,0.53931,0.035714,1,0,0,1,1,0,0,0,N
0.154859,0.238222,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.000011,0.02,0.021034,0.083333,1,0,0,0.94,0.94,0,0,0,N
0,0,0,0.035714,1,0,0,0.01,0.97,1,1,0.01,N
0.019383,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,0.5,0.5,N
