@relation 'DDoS'

@attribute ' Protocol' {0,6,17}
@attribute ' Flow Duration' numeric
@attribute ' Total Fwd Packets' numeric
@attribute ' Total Backward Packets' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute ' Total Length of Bwd Packets' numeric
@attribute ' Fwd Packet Length Max' numeric
@attribute ' Fwd Packet Length Min' numeric
@attribute ' Fwd Packet Length Mean' numeric
@attribute ' Fwd Packet Length Std' numeric
@attribute 'Bwd Packet Length Max' numeric
@attribute ' Bwd Packet Length Min' numeric
@attribute ' Bwd Packet Length Mean' numeric
@attribute ' Bwd Packet Length Std' numeric
@attribute 'Flow Bytes/s' numeric
@attribute ' Flow Packets/s' numeric
@attribute ' Flow IAT Mean' numeric
@attribute ' Flow IAT Std' numeric
@attribute ' Flow IAT Max' numeric
@attribute ' Flow IAT Min' numeric
@attribute 'Fwd IAT Total' numeric
@attribute ' Fwd IAT Mean' numeric
@attribute ' Fwd IAT Std' numeric
@attribute ' Fwd IAT Max' numeric
@attribute ' Fwd IAT Min' numeric
@attribute 'Bwd IAT Total' numeric
@attribute ' Bwd IAT Mean' numeric
@attribute ' Bwd IAT Std' numeric
@attribute ' Bwd IAT Max' numeric
@attribute ' Bwd IAT Min' numeric
@attribute 'Fwd PSH Flags' numeric
@attribute ' Bwd PSH Flags' numeric
@attribute ' Fwd URG Flags' numeric
@attribute ' Bwd URG Flags' numeric
@attribute ' Fwd Header Length' numeric
@attribute ' Bwd Header Length' numeric
@attribute 'Fwd Packets/s' numeric
@attribute ' Bwd Packets/s' numeric
@attribute ' Min Packet Length' numeric
@attribute ' Max Packet Length' numeric
@attribute ' Packet Length Mean' numeric
@attribute ' Packet Length Std' numeric
@attribute ' Packet Length Variance' numeric
@attribute 'FIN Flag Count' numeric
@attribute ' SYN Flag Count' numeric
@attribute ' RST Flag Count' numeric
@attribute ' PSH Flag Count' numeric
@attribute ' ACK Flag Count' numeric
@attribute ' URG Flag Count' numeric
@attribute ' CWE Flag Count' numeric
@attribute ' ECE Flag Count' numeric
@attribute ' Down/Up Ratio' numeric
@attribute ' Average Packet Size' numeric
@attribute ' Avg Fwd Segment Size' numeric
@attribute ' Avg Bwd Segment Size' numeric
@attribute 'Fwd Avg Bytes/Bulk' numeric
@attribute ' Fwd Avg Packets/Bulk' numeric
@attribute ' Fwd Avg Bulk Rate' numeric
@attribute ' Bwd Avg Bytes/Bulk' numeric
@attribute ' Bwd Avg Packets/Bulk' numeric
@attribute 'Bwd Avg Bulk Rate' numeric
@attribute 'Subflow Fwd Packets' numeric
@attribute ' Subflow Fwd Bytes' numeric
@attribute ' Subflow Bwd Packets' numeric
@attribute ' Subflow Bwd Bytes' numeric
@attribute Init_Win_bytes_forward numeric
@attribute ' Init_Win_bytes_backward' numeric
@attribute ' act_data_pkt_fwd' numeric
@attribute ' min_seg_size_forward' numeric
@attribute 'Active Mean' numeric
@attribute ' Active Std' numeric
@attribute ' Active Max' numeric
@attribute ' Active Min' numeric
@attribute 'Idle Mean' numeric
@attribute ' Idle Std' numeric
@attribute ' Idle Max' numeric
@attribute ' Idle Min' numeric
@attribute ' Label' {BENIGN,DDoS}

@data
17,61343,1,1,41,102,41,41,41,0,102,102,102,0,2331.154329,32.603557,61343,0,61343,61343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.301779,16.301779,41,102,61.333333,35.218366,1240.333333,0,0,0,0,0,0,0,0,1,92,41,102,0,0,0,0,0,0,1,41,1,102,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,62181,1,1,55,121,55,55,55,0,121,121,121,0,2830.446599,32.164166,62181,0,62181,62181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.082083,16.082083,55,121,77,38.105118,1452,0,0,0,0,0,0,0,0,1,115.5,55,121,0,0,0,0,0,0,1,55,1,121,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,59654,1,1,47,75,47,47,47,0,75,75,75,0,2045.126898,33.52667,59654,0,59654,59654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.763335,16.763335,47,75,56.333333,16.165808,261.333333,0,0,0,0,0,0,0,0,1,84.5,47,75,0,0,0,0,0,0,1,47,1,75,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,83687,2,2,60,264,30,30,30,0,132,132,132,0,3871.569061,47.797149,27895.66667,48310.6498,83680,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,64,23.898574,23.898574,30,132,70.8,55.867701,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,451901,6,2,11607,26,8760,0,1934.5,3530.471796,20,6,13,9.899495,25742.36392,17.702992,64557.28571,170429.9823,451056,1,451901,90380.2,201624.0499,451056,1,112,112,0,112,112,0,0,0,0,144,40,13.277244,4.425748,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
6,12645,2,0,12,0,6,6,6,0,0,0,0,0,948.991696,158.165283,12645,0,12645,12645,12645,12645,0,12645,12645,0,0,0,0,0,0,0,0,0,40,0,158.165283,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,166798,4,2,140,238,35,35,35,0,119,119,119,0,2266.214223,35.971654,33359.6,59085.87149,136402,3,30393,10131,17542.21058,30387,3,3,3,0,3,3,0,0,0,0,80,40,23.981103,11.990551,35,119,59,40.987803,1680,0,0,0,0,0,0,0,0,0,68.833333,35,119,0,0,0,0,0,0,4,140,2,238,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
17,1096035,1,1,56,188,56,56,56,0,188,188,188,0,222.620628,1.824759,1096035,0,1096035,1096035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,0.91238,0.91238,56,188,100,76.210236,5808,0,0,0,0,0,0,0,0,1,150,56,188,0,0,0,0,0,0,1,56,1,188,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,60299,1,1,49,49,49,49,49,0,49,49,49,0,1625.234249,33.168046,60299,0,60299,60299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.584023,16.584023,49,49,49,0,0,0,0,0,0,0,0,0,0,1,73.5,49,49,0,0,0,0,0,0,1,49,1,49,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,129269,1,1,54,179,54,54,54,0,179,179,179,0,1802.442968,15.471613,129269,0,129269,129269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.735807,7.735807,54,179,95.666667,72.168784,5208.333333,0,0,0,0,0,0,0,0,1,143.5,54,179,0,0,0,0,0,0,1,54,1,179,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,9512819,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683282,147.064713,0.630728,1902563.8,4240233.294,9487714,3,0,0,0,0,0,9495758,2373939.5,4742517.353,9487714,3,1,0,0,0,20,112,0.105121,0.525607,0,1375,396.285714,668.59273,447016.2381,0,1,0,0,1,1,0,0,5,462.333333,1375,4.8,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,25105,0,25105,25105,9487714,0,9487714,9487714,BENIGN
17,381,1,1,52,113,52,52,52,0,113,113,113,0,433070.8661,5249.343832,381,0,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2624.671916,2624.671916,52,113,72.333333,35.218366,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52,113,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,141572,3,5,433,2279,427,0,144.333333,244.814896,1460,0,455.8,660.331886,19156.33035,56.508349,20224.57143,28530.32041,75058,1,107641,53820.5,30034.36053,75058,32583,109040,27260,53540.1041,107566,1,0,0,0,0,72,112,21.190631,35.317718,0,1460,301.333333,518.178299,268508.75,0,0,0,1,0,0,0,0,1,339,144.333333,455.8,0,0,0,0,0,0,3,433,5,2279,8192,237,2,20,0,0,0,0,0,0,0,0,BENIGN
6,73,1,1,6,6,6,6,6,0,6,6,6,0,164383.5616,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0,0,0,0,0,0,0,0,BENIGN
6,7478937,6,8,12976,50,7300,0,2162.666667,2730.81392,20,0,6.25,6.18177,1741.691366,1.871924,575302.8462,1682213.257,6029812,42,7478937,1495787.4,3324382.159,7442599,188,7462814,1066116.286,2247382.222,6029812,993,1,0,0,0,132,184,0.802253,1.069671,0,7300,960.066667,1953.289733,3815340.781,0,1,0,0,1,1,0,0,1,1028.642857,2162.666667,6.25,0,0,0,0,0,0,6,12976,8,50,229,256,4,20,1412745,0,1412745,1412745,6029812,0,6029812,6029812,BENIGN
17,90444,1,1,52,135,52,52,52,0,135,135,135,0,2067.577728,22.113131,90444,0,90444,90444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11.056565,11.056565,52,135,79.666667,47.920072,2296.333333,0,0,0,0,0,0,0,0,1,119.5,52,135,0,0,0,0,0,0,1,52,1,135,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,157,2,2,98,130,49,49,49,0,65,65,65,0,1452229.299,25477.70701,52.333333,51.63655,106,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,12738.8535,12738.8535,49,65,55.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,286,2,2,70,344,35,35,35,0,172,172,172,0,1447552.448,13986.01399,95.333333,160.799046,281,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,6993.006993,6993.006993,35,172,89.8,75.03799,5630.7,0,0,0,0,0,0,0,0,1,112.25,35,172,0,0,0,0,0,0,2,70,2,344,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,192,4,3,49,18,37,0,12.25,16.740669,6,6,6,0,348958.3333,36458.33333,32,54.669919,137,1,192,64,108.25433,189,1,49,24.5,33.234019,48,1,0,0,0,0,92,60,20833.33333,15625,0,37,8.375,11.879604,141.125,0,0,0,0,1,0,0,0,0,9.571429,12.25,6,0,0,0,0,0,0,4,49,3,18,142,0,3,20,0,0,0,0,0,0,0,0,BENIGN
6,195,2,0,37,0,37,0,18.5,26.162951,0,0,0,0,189743.5897,10256.41026,195,0,195,195,195,195,0,195,195,0,0,0,0,0,1,0,0,0,64,0,10256.41026,0,0,37,24.666667,21.36196,456.333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,284,2,2,68,182,34,34,34,0,91,91,91,0,880281.6901,14084.50704,94.666667,156.193256,275,2,2,2,0,2,2,7,7,0,7,7,0,0,0,0,64,64,7042.253521,7042.253521,34,91,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1,71,34,91,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,216,2,2,64,258,32,32,32,0,129,129,129,0,1490740.741,18518.51852,72,84.87049,166,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,40,40,9259.259259,9259.259259,32,129,70.8,53.129088,2822.7,0,0,0,0,0,0,0,0,1,88.5,32,129,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,8089762,1,5,6,30,6,6,6,0,6,6,6,0,4.450069,0.741678,1617952.4,3610395.925,8076422,0,0,0,0,0,0,8081765,2020441.25,4037321.284,8076422,0,0,0,0,0,20,100,0.123613,0.618065,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13340,0,13340,13340,8076422,0,8076422,8076422,BENIGN
17,47442,2,2,68,230,34,34,34,0,115,115,115,0,6281.354074,84.313478,15814,27387.18739,47438,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,42.156739,42.156739,34,115,66.4,44.365527,1968.3,0,0,0,0,0,0,0,0,1,83,34,115,0,0,0,0,0,0,2,68,2,230,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,94108629,5,9,11607,62,8675,0,2321.4,3769.536019,20,0,6.888889,5.301991,123.995006,0.148764,7239125.308,25900000,93600000,2,94100000,23500000,47000000,94100000,191,94100000,11800000,33100000,93600000,2,0,0,0,0,112,192,0.05313,0.095634,0,8675,778.333333,2309.850696,5335410.238,0,0,0,0,1,1,0,0,1,833.928571,2321.4,6.888889,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,508549,0,508549,508549,93600000,0,93600000,93600000,BENIGN
6,7267923,1,5,6,30,6,6,6,0,6,6,6,0,4.953272,0.825545,1453584.6,3233411.333,7237667,4,0,0,0,0,0,7246824,1811706,3617309.158,7237667,4,0,0,0,0,20,100,0.137591,0.687954,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,30256,0,30256,30256,7237667,0,7237667,7237667,BENIGN
17,221,2,2,78,238,39,39,39,0,119,119,119,0,1429864.253,18099.54751,73.666667,120.666206,213,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,9049.773756,9049.773756,39,119,71,43.817805,1920,0,0,0,0,0,0,0,0,1,88.75,39,119,0,0,0,0,0,0,2,78,2,238,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,93604385,8,9,11607,62,5840,0,1450.875,1910.526886,20,0,6.888889,5.301991,124.662963,0.181615,5850274.063,23000000,92200000,2,93600000,13400000,35400000,93600000,45,93600000,11700000,32500000,92200000,2,0,0,0,0,172,192,0.085466,0.096149,0,5840,648.611111,1431.150304,2048191.193,0,0,0,0,1,1,0,0,1,686.764706,1450.875,6.888889,0,0,0,0,0,0,8,11607,9,62,229,256,6,20,1346302,0,1346302,1346302,92200000,0,92200000,92200000,BENIGN
6,117158188,20,20,1238,7217,420,0,61.9,129.834672,2280,0,360.85,666.885398,72.167384,0.341419,3004056.103,4572379.493,10000000,49,117000000,6165427.842,4871106.424,10000000,136,117000000,6165418.789,4881662.378,10000000,49,0,0,0,0,412,544,0.170709,0.170709,0,2280,206.219512,492.635033,242689.2756,0,0,0,1,0,0,0,0,1,211.375,61.9,360.85,0,0,0,0,0,0,20,1238,20,7217,8192,64,19,20,25704.75,24708.4814,78891,14980,9736222.667,897783.1728,10000000,6885702,BENIGN
6,5761983,4,2,0,0,0,0,0,0,0,0,0,0,0,1.041308,1152396.6,2051199.412,4740277,60,5761983,1920661,2490288.48,4740277,22119,999613,999613,0,999613,999613,0,0,0,0,136,80,0.694205,0.347103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
17,499,1,1,87,169,87,87,87,0,169,169,169,0,513026.0521,4008.016032,499,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,2004.008016,2004.008016,87,169,114.333333,47.342722,2241.333333,0,0,0,0,0,0,0,0,1,171.5,87,169,0,0,0,0,0,0,1,87,1,169,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
6,577562,8,2,11607,26,5840,0,1450.875,2063.768774,20,6,13,9.899495,20141.56056,17.314158,64173.55556,192218.4631,576756,1,577562,82508.85714,217942.5645,576756,2,1,1,0,1,1,0,0,0,0,184,40,13.851327,3.462832,0,5840,1057.545455,1853.437529,3435230.673,0,0,0,1,0,0,0,0,0,1163.3,1450.875,13,0,0,0,0,0,0,8,11607,2,26,8192,256,6,20,0,0,0,0,0,0,0,0,BENIGN
17,226,2,2,90,206,45,45,45,0,103,103,103,0,1309734.513,17699.11504,75.333333,117.670444,211,1,14,14,0,14,14,1,1,0,1,1,0,0,0,0,64,64,8849.557522,8849.557522,45,103,68.2,31.767908,1009.2,0,0,0,0,0,0,0,0,1,85.25,45,103,0,0,0,0,0,0,2,90,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,6051933,1,5,6,30,6,6,6,0,6,6,6,0,5.948513,0.991419,1210386.6,2691609.141,6025246,205,0,0,0,0,0,6026898,1506724.5,3012347.703,6025246,205,0,0,0,0,20,100,0.165236,0.826182,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,26687,0,26687,26687,6025246,0,6025246,6025246,BENIGN
6,78733354,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888889,5.301991,148.285313,0.177815,6056411.846,20200000,73200000,1,78700000,19700000,38200000,76900000,189,76900000,9617205.625,25700000,73200000,1,0,0,0,0,112,192,0.063505,0.11431,0,11595,778.733333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.357143,2322.6,6.888889,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,3744645,0,3744645,3744645,73200000,0,73200000,73200000,BENIGN
17,195473,4,2,172,196,43,43,43,0,98,98,98,0,1882.612944,30.694776,39094.6,71731.79117,165272,2,30153,10051,17404.51255,30148,2,48,48,0,48,48,0,0,0,0,128,40,20.463184,10.231592,43,98,58.714286,26.837252,720.238095,0,0,0,0,0,0,0,0,0,68.5,43,98,0,0,0,0,0,0,4,172,2,196,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
17,193,2,2,76,108,38,38,38,0,54,54,54,0,953367.8756,20725.3886,64.333333,28.290163,97,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10362.6943,10362.6943,38,54,44.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,1605296,35,42,2622,7038,408,0,74.914286,105.280961,976,0,167.571429,317.156355,6017.581804,47.966232,21122.31579,112700.0009,953573,1,1605296,47214.58824,181049.7556,995700,3,651607,15892.85366,41111.47101,193226,1,0,0,0,0,724,864,21.802833,26.163399,0,976,123.846154,246.545277,60784.57343,0,0,0,1,0,0,0,0,1,125.454545,74.914286,167.571429,0,0,0,0,0,0,35,2622,42,7038,8192,245,33,20,0,0,0,0,0,0,0,0,BENIGN
6,6913314,1,5,6,30,6,6,6,0,6,6,6,0,5.207343,0.867891,1382662.8,3075624.617,6884490,2,0,0,0,0,0,6904825,1726206.25,3438867.309,6884490,2,0,0,0,0,20,100,0.144648,0.723242,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28824,0,28824,28824,6884490,0,6884490,6884490,BENIGN
17,195,2,2,66,164,33,33,33,0,82,82,82,0,1179487.179,20512.82051,65,111.718396,194,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,40,10256.41026,10256.41026,33,82,52.6,26.838405,720.3,0,0,0,0,0,0,0,0,1,65.75,33,82,0,0,0,0,0,0,2,66,2,164,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,888267,5,2,11601,26,8675,0,2320.2,3770.458221,20,6,13,9.899495,13089.53276,7.880513,148044.5,347701.2664,857349,4,888267,222066.75,423767.3075,857349,4,53,53,0,53,53,0,0,0,0,124,40,5.628938,2.251575,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,0,1661,2320.2,13,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
6,95531790,7,9,11613,62,4380,0,1659,2117.072113,20,0,6.888889,5.301991,122.210628,0.167484,6368786,21200000,82100000,3,95500000,15900000,38100000,93700000,50,93700000,11700000,28700000,82100000,3,0,0,0,0,152,192,0.073274,0.094209,0,4380,687.117647,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888889,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,38611,0,38611,38611,46800000,49800000,82100000,11600000,BENIGN
17,238,2,2,76,332,38,38,38,0,166,166,166,0,1714285.714,16806.72269,79.333333,54.270925,142,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,8403.361345,8403.361345,38,166,89.2,70.108487,4915.2,0,0,0,0,0,0,0,0,1,111.5,38,166,0,0,0,0,0,0,2,76,2,332,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,245975,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899495,47293.42413,36.589084,30746.875,86588.50508,245042,14,245975,40995.83333,99962.09778,245042,14,46,46,0,46,46,0,0,0,0,164,40,28.458177,8.130908,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
6,9188157,1,5,6,30,6,6,6,0,6,6,6,0,3.918087,0.653015,1837631.4,4091993.683,9157594,1,0,0,0,0,0,9165799,2291449.75,4577431.132,9157594,1,0,0,0,0,20,100,0.108836,0.544179,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,30563,0,30563,30563,9157594,0,9157594,9157594,BENIGN
6,1141,9,6,3150,3152,1575,0,350,694.509719,1576,0,525.333333,813.842901,5523225.241,13146.36284,81.5,216.606254,831,1,1141,142.625,344.960427,993,1,1089,217.8,343.980668,831,46,0,0,0,0,304,208,7887.817704,5258.545136,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.133333,350,525.333333,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
17,92225,4,4,128,360,32,32,32,0,90,90,90,0,5291.406885,86.744375,13175,22405.90294,46589,3,91950,30650,53081.29508,91943,3,45633,15211,26301.20071,45581,4,0,0,0,0,80,80,43.372188,43.372188,32,90,57.777778,30.568684,934.444444,0,0,0,0,0,0,0,0,1,65,32,90,0,0,0,0,0,0,4,128,4,360,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
6,82208980,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888889,5.301991,141.943131,0.170298,6323767.692,19600000,70900000,1,82200000,20600000,40700000,81600000,186,81600000,10200000,24800000,70900000,1,0,0,0,0,112,192,0.060821,0.109477,0,8760,778.333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.928571,2321.4,6.888889,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,14867,0,14867,14867,40800000,42600000,70900000,10700000,BENIGN
6,16879399,91,155,3137,219484,338,0,34.472527,91.019209,4488,0,1416.025806,711.582514,13188.91745,14.573979,68895.50612,622905.7225,9547375,5,16900000,187548.8778,1024481.135,9547541,60,16600000,107976.8247,790556.7714,9547531,48,0,0,0,0,1892,3112,5.391187,9.182791,0,4488,901.299595,876.472943,768204.8204,0,0,0,1,0,0,0,0,1,904.963415,34.472527,1416.025806,0,0,0,0,0,0,91,3137,155,219484,8192,320,85,20,7331858,0,7331858,7331858,9547375,0,9547375,9547375,BENIGN
17,36800,1,1,48,48,48,48,48,0,48,48,48,0,2608.695652,54.347826,36800,0,36800,36800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27.173913,27.173913,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,9910754,6,9,12982,56,7215,0,2163.666667,3001.419709,20,0,6.222222,5.783117,1315.540674,1.513507,707911,2151568.977,7996843,3,9910754,1982150.8,4376589.37,9810859,3,9810602,1226325.25,2807016.409,7996843,3,1,0,0,0,132,204,0.605403,0.908104,0,7215,900.8125,2033.701919,4135943.496,0,1,0,0,1,1,0,0,1,960.866667,2163.666667,6.222222,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,1813885,0,1813885,1813885,7996843,0,7996843,7996843,BENIGN
17,184,2,2,58,232,29,29,29,0,116,116,116,0,1576086.957,21739.13043,61.333333,66.017674,133,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,10869.56522,10869.56522,29,116,63.8,47.651863,2270.7,0,0,0,0,0,0,0,0,1,79.75,29,116,0,0,0,0,0,0,2,58,2,232,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,11360986,1,6,6,36,6,6,6,0,6,6,6,0,3.696862,0.616144,1893497.667,4617981.479,11300000,1,0,0,0,0,0,11300000,2268939.8,5059645.76,11300000,1,0,0,0,0,20,120,0.088021,0.528123,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,41095,0,41095,41095,11300000,0,11300000,11300000,BENIGN
6,6944459,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683282,201.455578,0.863998,1388891.8,3095255.312,6925843,3,0,0,0,0,0,6929885,1732471.25,3462248.066,6925843,3,1,0,0,0,20,112,0.144,0.719998,0,1375,396.285714,668.59273,447016.2381,0,1,0,0,1,1,0,0,5,462.333333,1375,4.8,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,18616,0,18616,18616,6925843,0,6925843,6925843,BENIGN
17,240210,2,2,94,218,47,47,47,0,109,109,109,0,1298.863494,16.652096,80070,58945.56312,118629,12216,121581,121581,0,121581,121581,130845,130845,0,130845,130845,0,0,0,0,40,40,8.326048,8.326048,47,109,71.8,33.958799,1153.2,0,0,0,0,0,0,0,0,1,89.75,47,109,0,0,0,0,0,0,2,94,2,218,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,4380,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,96764141,6,9,12982,56,7215,0,2163.666667,3001.419709,20,0,6.222222,5.783117,134.739996,0.155016,6911724.357,22300000,83700000,1,96800000,19400000,42300000,95000000,4,95000000,11900000,29300000,83700000,1,1,0,0,0,132,204,0.062006,0.09301,0,7215,900.8125,2033.701919,4135943.496,0,1,0,0,1,1,0,0,1,960.866667,2163.666667,6.222222,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,36208,0,36208,36208,47500000,51300000,83700000,11200000,BENIGN
17,167,2,2,46,46,23,23,23,0,23,23,23,0,550898.2036,23952.09581,55.666667,89.489292,159,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,11976.0479,11976.0479,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,98,1,1,0,0,0,0,0,0,0,0,0,0,0,20408.16327,98,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10204.08163,10204.08163,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,114,342,0,32,0,0,0,0,0,0,0,0,BENIGN
