@relation 'DDoS'

@attribute ' Protocol' {0,6,17}
@attribute ' Flow Duration' numeric
@attribute ' Total Fwd Packets' numeric
@attribute ' Total Backward Packets' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute ' Total Length of Bwd Packets' numeric
@attribute ' Fwd Packet Length Max' numeric
@attribute ' Fwd Packet Length Min' numeric
@attribute ' Fwd Packet Length Mean' numeric
@attribute ' Fwd Packet Length Std' numeric
@attribute 'Bwd Packet Length Max' numeric
@attribute ' Bwd Packet Length Min' numeric
@attribute ' Bwd Packet Length Mean' numeric
@attribute ' Bwd Packet Length Std' numeric
@attribute 'Flow Bytes/s' numeric
@attribute ' Flow Packets/s' numeric
@attribute ' Flow IAT Mean' numeric
@attribute ' Flow IAT Std' numeric
@attribute ' Flow IAT Max' numeric
@attribute ' Flow IAT Min' numeric
@attribute 'Fwd IAT Total' numeric
@attribute ' Fwd IAT Mean' numeric
@attribute ' Fwd IAT Std' numeric
@attribute ' Fwd IAT Max' numeric
@attribute ' Fwd IAT Min' numeric
@attribute 'Bwd IAT Total' numeric
@attribute ' Bwd IAT Mean' numeric
@attribute ' Bwd IAT Std' numeric
@attribute ' Bwd IAT Max' numeric
@attribute ' Bwd IAT Min' numeric
@attribute 'Fwd PSH Flags' numeric
@attribute ' Bwd PSH Flags' numeric
@attribute ' Fwd URG Flags' numeric
@attribute ' Bwd URG Flags' numeric
@attribute ' Fwd Header Length' numeric
@attribute ' Bwd Header Length' numeric
@attribute 'Fwd Packets/s' numeric
@attribute ' Bwd Packets/s' numeric
@attribute ' Min Packet Length' numeric
@attribute ' Max Packet Length' numeric
@attribute ' Packet Length Mean' numeric
@attribute ' Packet Length Std' numeric
@attribute ' Packet Length Variance' numeric
@attribute 'FIN Flag Count' numeric
@attribute ' SYN Flag Count' numeric
@attribute ' RST Flag Count' numeric
@attribute ' PSH Flag Count' numeric
@attribute ' ACK Flag Count' numeric
@attribute ' URG Flag Count' numeric
@attribute ' CWE Flag Count' numeric
@attribute ' ECE Flag Count' numeric
@attribute ' Down/Up Ratio' numeric
@attribute ' Average Packet Size' numeric
@attribute ' Avg Fwd Segment Size' numeric
@attribute ' Avg Bwd Segment Size' numeric
@attribute 'Fwd Avg Bytes/Bulk' numeric
@attribute ' Fwd Avg Packets/Bulk' numeric
@attribute ' Fwd Avg Bulk Rate' numeric
@attribute ' Bwd Avg Bytes/Bulk' numeric
@attribute ' Bwd Avg Packets/Bulk' numeric
@attribute 'Bwd Avg Bulk Rate' numeric
@attribute 'Subflow Fwd Packets' numeric
@attribute ' Subflow Fwd Bytes' numeric
@attribute ' Subflow Bwd Packets' numeric
@attribute ' Subflow Bwd Bytes' numeric
@attribute Init_Win_bytes_forward numeric
@attribute ' Init_Win_bytes_backward' numeric
@attribute ' act_data_pkt_fwd' numeric
@attribute ' min_seg_size_forward' numeric
@attribute 'Active Mean' numeric
@attribute ' Active Std' numeric
@attribute ' Active Max' numeric
@attribute ' Active Min' numeric
@attribute 'Idle Mean' numeric
@attribute ' Idle Std' numeric
@attribute ' Idle Max' numeric
@attribute ' Idle Min' numeric
@attribute ' Label' {BENIGN,DDoS}

@data
17,48,2,0,124,0,62,62,62,0,0,0,0,0,2583333.333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,97721840,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888889,5.301991,119.471758,0.143264,7517064.615,24800000,89900000,1,97700000,24400000,47600000,95800000,184,95800000,12000000,31600000,89900000,1,0,0,0,0,112,192,0.051166,0.092098,0,11595,778.733333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.357143,2322.6,6.888889,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,36361,0,36361,36361,47900000,59400000,89900000,5882888,BENIGN
6,5340509,9,6,379,6100,192,0,42.111111,68.848465,2996,0,1016.666667,1172.497278,1213.180242,2.808721,381464.9286,1271605.958,4795360,48,5340509,667563.625,1669449.167,4795360,48,244009,48801.8,70230.77591,155743,210,0,0,0,0,192,132,1.685233,1.123488,0,2996,404.9375,836.887365,700380.4625,0,0,0,1,0,0,0,0,0,431.933333,42.111111,1016.666667,0,0,0,0,0,0,9,379,6,6100,8192,231,8,20,0,0,0,0,0,0,0,0,BENIGN
6,3406343,3,3,0,0,0,0,0,0,0,0,0,0,0,1.76142,681268.6,951660.9144,2023766,55,1382577,691288.5,944563.8449,1359196,23381,3382899,1691449.5,470044.283,2023821,1359078,0,0,0,0,104,112,0.88071,0.88071,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0,0,0,0,0,0,0,0,BENIGN
6,81940124,5,9,11607,62,8675,0,2321.4,3769.536019,20,0,6.888889,5.301991,142.408864,0.170856,6303086.462,20300000,73300000,1,81900000,20500000,41000000,81900000,179,81900000,10200000,25700000,73300000,1,0,0,0,0,112,192,0.06102,0.109836,0,8675,778.333333,2309.850696,5335410.238,0,0,0,0,1,1,0,0,1,833.928571,2321.4,6.888889,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,30330,0,30330,30330,40900000,45800000,73300000,8541939,BENIGN
17,94603,1,1,59,317,59,59,59,0,317,317,317,0,3974.50398,21.140979,94603,0,94603,94603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.570489,10.570489,59,317,145,148.956369,22188,0,0,0,0,0,0,0,0,1,217.5,59,317,0,0,0,0,0,0,1,59,1,317,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,50501,2,2,78,134,39,39,39,0,67,67,67,0,4197.936675,79.206352,16833.66667,29113.47299,50451,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,64,40,39.603176,39.603176,39,67,50.2,15.336232,235.2,0,0,0,0,0,0,0,0,1,62.75,39,67,0,0,0,0,0,0,2,78,2,134,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,4120976,1,5,6,30,6,6,6,0,6,6,6,0,8.735795,1.455966,824195.2,1834301.104,4105475,273,0,0,0,0,0,4106647,1026661.75,2052542.171,4105475,273,0,0,0,0,20,100,0.242661,1.213305,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,96763538,6,9,12982,56,8760,0,2163.666667,3422.770846,20,0,6.222222,5.783117,134.740836,0.155017,6911681.286,22300000,83700000,3,96800000,19400000,42300000,95000000,3,95000000,11900000,29300000,83700000,3,1,0,0,0,132,204,0.062007,0.09301,0,8760,900.8125,2244.598738,5038223.496,0,1,0,0,1,1,0,0,1,960.866667,2163.666667,6.222222,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,36671,0,36671,36671,47500000,51300000,83700000,11200000,BENIGN
17,597,1,1,44,60,44,44,44,0,60,60,60,0,174204.3551,3350.083752,597,0,597,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1675.041876,1675.041876,44,60,49.333333,9.237604,85.333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,49253,1,1,46,62,46,46,46,0,62,62,62,0,2192.759832,40.606664,49253,0,49253,49253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.303332,20.303332,46,62,51.333333,9.237604,85.333333,0,0,0,0,0,0,0,0,1,77,46,62,0,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,23902,2,2,70,158,35,35,35,0,79,79,79,0,9538.950715,167.350013,7967.333333,13794.62998,23896,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,83.675006,83.675006,35,79,52.6,24.099793,580.8,0,0,0,0,0,0,0,0,1,65.75,35,79,0,0,0,0,0,0,2,70,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,3252012,1,5,6,30,6,6,6,0,6,6,6,0,11.07007,1.845012,650402.4,1435189.618,3217703,2,0,0,0,0,0,3238925,809731.25,1605341.429,3217703,2,0,0,0,0,20,100,0.307502,1.53751,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,208,2,2,64,204,32,32,32,0,102,102,102,0,1288461.538,19230.76923,69.333333,79.876989,158,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,80,80,9615.384615,9615.384615,32,102,60,38.340579,1470,0,0,0,0,0,0,0,0,1,75,32,102,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
6,6093388,1,6,6,36,6,6,6,0,6,6,6,0,6.892717,1.148786,1015564.667,2478020.223,6073792,1,0,0,0,0,0,6087817,1217563.4,2714719.897,6073792,1,0,0,0,0,20,120,0.164112,0.984674,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,19596,0,19596,19596,6073792,0,6073792,6073792,BENIGN
17,23741,1,1,49,91,49,49,49,0,91,91,91,0,5896.971484,84.24245,23741,0,23741,23741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.121225,42.121225,49,91,63,24.248711,588,0,0,0,0,0,0,0,0,1,94.5,49,91,0,0,0,0,0,0,1,49,1,91,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,86797,6,3,11601,26,2920,0,1933.5,1495.722401,20,0,8.666667,10.263203,133956.2427,103.69022,10849.625,26662.15138,76300,3,86797,17359.4,33226.44631,76300,63,9801,4900.5,6926.110922,9798,3,0,0,0,0,132,72,69.126813,34.563407,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,1,0,0,0,0,1291.888889,1933.5,8.666667,0,0,0,0,0,0,6,11601,3,26,29200,256,5,20,0,0,0,0,0,0,0,0,BENIGN
17,213,2,2,92,348,46,46,46,0,174,174,174,0,2065727.7,18779.34272,71,81.264999,161,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,9389.671362,9389.671362,46,174,97.2,70.108487,4915.2,0,0,0,0,0,0,0,0,1,121.5,46,174,0,0,0,0,0,0,2,92,2,348,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,235136,2,2,64,134,32,32,32,0,67,67,67,0,842.065868,17.011432,78378.66667,135749.7707,235129,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,40,8.505716,8.505716,32,67,46,19.17029,367.5,0,0,0,0,0,0,0,0,1,57.5,32,67,0,0,0,0,0,0,2,64,2,134,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,115921308,18,15,1264,506,587,0,70.222222,188.010812,250,0,33.733333,87.81756,15.268979,0.284676,3622540.875,4744948.379,10000000,45,116000000,6818900.471,4577054.343,10000000,35949,111000000,7937948.786,4162629.81,10000000,20079,0,0,0,0,372,444,0.155278,0.129398,0,587,52.058824,147.973163,21896.05704,0,0,0,1,0,0,0,0,0,53.636364,70.222222,33.733333,0,0,0,0,0,0,18,1264,15,506,8192,353,17,20,125772.9091,294883.4778,1014880,36697,9977077.091,61711.34777,10000000,9791562,BENIGN
17,24486,2,2,86,196,43,43,43,0,98,98,98,0,11516.7851,163.358654,8162,14093.71619,24436,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,64,81.679327,81.679327,43,98,65,30.124741,907.5,0,0,0,0,0,0,0,0,1,81.25,43,98,0,0,0,0,0,0,2,86,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,171,2,2,88,188,44,44,44,0,94,94,94,0,1614035.088,23391.81287,57,93.530744,165,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11695.90643,11695.90643,44,94,64,27.386128,750,0,0,0,0,0,0,0,0,1,80,44,94,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,10562846,1,5,6,30,6,6,6,0,6,6,6,0,3.408172,0.568029,2112569.2,4710744.773,10500000,48,0,0,0,0,0,10500000,2635194.5,5269463.008,10500000,48,0,0,0,0,20,100,0.094671,0.473357,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,23457,0,23457,23457,10500000,0,10500000,10500000,BENIGN
6,100273089,6,10,11613,68,7215,0,1935.5,3122.940009,20,0,6.8,5.006662,116.491873,0.159564,6684872.6,24800000,96200000,1,100000000,20100000,44100000,99000000,159,99000000,11000000,32000000,96200000,1,0,0,0,0,132,212,0.059837,0.099728,0,7215,687.470588,1987.570568,3950436.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,2805648,0,2805648,2805648,96200000,0,96200000,96200000,BENIGN
17,200270,4,2,140,158,35,35,35,0,79,79,79,0,1487.991212,29.959555,40054,73633.15638,169617,3,30650,10216.66667,17690.5896,30644,3,3,3,0,3,3,0,0,0,0,80,40,19.973036,9.986518,35,79,47.571429,21.469802,460.952381,0,0,0,0,0,0,0,0,0,55.5,35,79,0,0,0,0,0,0,4,140,2,158,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
6,69866560,10,13,589,5125,192,0,58.9,73.273385,1722,0,394.230769,663.70402,81.784476,0.329199,3175752.727,12600000,58700000,1,58900000,6547559,19600000,58800000,318,69800000,5820582.667,17000000,58700000,1,0,0,0,0,212,272,0.14313,0.186069,0,1722,238.083333,511.989888,262133.6449,0,0,0,1,0,0,0,0,1,248.434783,58.9,394.230769,0,0,0,0,0,0,10,589,13,5125,8192,31,9,20,106648,50109.82916,142081,71215,34800000,33800000,58700000,10900000,BENIGN
6,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,477,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,118424961,26,25,1184,17228,367,0,45.538462,100.46302,2920,0,689.12,861.253608,155.47398,0.430652,2368499.22,4165767.924,10000000,3,118000000,4736998.44,4892724.477,10000000,3,113000000,4698379.333,5014956.357,10000000,49,0,0,0,0,532,644,0.219548,0.211104,0,2920,354.076923,678.252074,460025.8763,0,0,0,1,0,0,0,0,0,361.019608,45.538462,689.12,0,0,0,0,0,0,26,1184,25,17228,8192,127,25,20,245997.8333,775626.2676,2708942,21975,9622748.667,1254783.742,10000000,5641453,BENIGN
17,48733,1,1,52,116,52,52,52,0,116,116,116,0,3447.356001,41.039952,48733,0,48733,48733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.519976,20.519976,52,116,73.333333,36.950417,1365.333333,0,0,0,0,0,0,0,0,1,110,52,116,0,0,0,0,0,0,1,52,1,116,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,21028781,1,5,6,30,6,6,6,0,6,6,6,0,1.711939,0.285323,4205756.2,9398577.942,21000000,5,0,0,0,0,0,21000000,5255643.5,10500000,21000000,5,0,0,0,0,20,100,0.047554,0.237769,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,10338,0,10338,10338,21000000,0,21000000,21000000,BENIGN
6,9451,2,0,12,0,6,6,6,0,0,0,0,0,1269.706909,211.617818,9451,0,9451,9451,9451,9451,0,9451,9451,0,0,0,0,0,0,0,0,0,40,0,211.617818,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,35040,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,5303726,6,3,611,143,517,0,101.833333,204.305082,137,0,47.666667,77.42308,142.164207,1.69692,662965.75,1739163.482,4965061,4,5303726,1060745.2,2259188.283,5101092,4,242391,121195.5,34036.58491,145263,97128,0,0,0,0,132,72,1.13128,0.56564,0,517,75.4,160.857563,25875.15556,0,0,0,1,0,0,0,0,0,83.777778,101.833333,47.666667,0,0,0,0,0,0,6,611,3,143,8192,123,5,20,0,0,0,0,0,0,0,0,BENIGN
6,10570981,1,5,6,30,6,6,6,0,6,6,6,0,3.40555,0.567592,2114196.2,4705884.034,10500000,3,0,0,0,0,0,10600000,2642437.5,5259930.315,10500000,3,0,0,0,0,20,100,0.094599,0.472993,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,38689,0,38689,38689,10500000,0,10500000,10500000,BENIGN
17,170,2,2,46,46,23,23,23,0,23,23,23,0,541176.4706,23529.41176,56.666667,96.417495,168,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11764.70588,11764.70588,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,100965168,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888889,5.301991,115.574512,0.15847,6731011.2,24400000,94800000,1,101000000,16800000,41100000,101000000,46,101000000,12600000,33300000,94800000,1,0,0,0,0,152,192,0.069331,0.08914,0,5840,686.764706,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888889,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,25308,0,25308,25308,50400000,62800000,94800000,5967906,BENIGN
6,115452135,16,14,508,1776,424,0,31.75,104.610707,1770,0,126.857143,472.931749,19.78309,0.259848,3981108.103,4874407.983,10000000,53,115000000,7696809,4175162.845,10000000,106,110000000,8497146.615,3762636.006,10000000,1251,0,0,0,0,332,424,0.138586,0.121262,0,1770,73.677419,323.776506,104831.2258,0,0,0,1,0,0,0,0,0,76.133333,31.75,126.857143,0,0,0,0,0,0,16,508,14,1776,8192,946,15,20,40460.90909,11624.55089,75509,36825,10000000,2864.932403,10000000,9999274,BENIGN
6,77386271,5,9,12976,56,8760,0,2595.2,3639.717393,20,0,6.222222,5.783117,168.401964,0.180911,5952790.077,18400000,66500000,1,77400000,19300000,38500000,77000000,183,77000000,9626978,23300000,66500000,1,1,0,0,0,112,204,0.064611,0.1163,0,8760,960.466667,2310.214643,5337091.695,0,1,0,0,1,1,0,0,1,1029.071429,2595.2,6.222222,0,0,0,0,0,0,5,12976,9,56,229,256,3,20,29634,0,29634,29634,38500000,39600000,66500000,10500000,BENIGN
6,1918609,1,7,6,42,6,6,6,0,6,6,6,0,25.018125,4.169688,274087,708874.2308,1881504,1,0,0,0,0,0,1890906,315151,767358.2556,1881504,1,0,0,0,0,20,140,0.521211,3.648477,6,6,6,0,0,0,0,0,0,1,1,0,0,7,6.75,6,6,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,81788,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899495,142233.5795,97.81386,11684,30327.71876,80459,3,81788,16357.6,35836.60415,80459,3,630,630,0,630,630,0,0,0,0,144,40,73.360395,24.453465,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
17,60490,2,2,88,220,44,44,44,0,110,110,110,0,5091.750703,66.126632,20163.33333,34917.85561,60483,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,33.063316,33.063316,44,110,70.4,36.149689,1306.8,0,0,0,0,0,0,0,0,1,88,44,110,0,0,0,0,0,0,2,88,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,419761,3,4,588,919,588,0,196,339.481958,919,0,229.75,459.5,3590.138198,16.676156,69960.16667,107647.1499,208985,3,209344,104672,147527.9304,208990,354,210885,70295,120516.4723,209453,3,0,0,0,0,108,136,7.146924,9.529232,0,919,188.375,359.845974,129489.125,0,0,0,1,0,0,0,0,1,215.285714,196,229.75,0,0,0,0,0,0,3,588,4,919,65535,4968,1,32,0,0,0,0,0,0,0,0,BENIGN
17,216,2,2,74,154,37,37,37,0,77,77,77,0,1055555.556,18518.51852,72,40.706265,119,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9259.259259,9259.259259,37,77,53,21.908902,480,0,0,0,0,0,0,0,0,1,66.25,37,77,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,8111519,1,5,6,30,6,6,6,0,6,6,6,0,4.438133,0.739689,1622303.8,3620002.872,8097958,3,0,0,0,0,0,8108955,2027238.75,4047148.663,8097958,3,0,0,0,0,20,100,0.123281,0.616407,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13561,0,13561,13561,8097958,0,8097958,8097958,BENIGN
6,4434338,5,1,135,46,46,6,27,20.124612,46,46,46,0,40.817818,1.353077,886867.6,1930783.357,4340482,4,4434338,1108584.5,2155047.091,4340482,4,0,0,0,0,0,1,0,0,0,100,20,1.127564,0.225513,6,46,32.428571,18.8667,355.952381,0,1,0,0,1,0,0,0,0,37.833333,27,46,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,0,0,0,0,0,BENIGN
17,83123,1,1,48,146,48,48,48,0,146,146,146,0,2333.89074,24.060729,83123,0,83123,83123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,12.030365,12.030365,48,146,80.666667,56.580326,3201.333333,0,0,0,0,0,0,0,0,1,121,48,146,0,0,0,0,0,0,1,48,1,146,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,68198,1,1,42,119,42,42,42,0,119,119,119,0,2360.773043,29.326373,68198,0,68198,68198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.663187,14.663187,42,119,67.666667,44.455971,1976.333333,0,0,0,0,0,0,0,0,1,101.5,42,119,0,0,0,0,0,0,1,42,1,119,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,2583418,1,6,6,36,6,6,6,0,6,6,6,0,16.257532,2.709589,430569.6667,1051401.934,2576732,1,0,0,0,0,0,2580928,516185.6,1151881.883,2576732,1,0,0,0,0,20,120,0.387084,2.322505,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,71540,2,2,78,184,39,39,39,0,92,92,92,0,3662.286833,55.912776,23846.66667,41220.49982,71444,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,27.956388,27.956388,39,92,60.2,29.029296,842.7,0,0,0,0,0,0,0,0,1,75.25,39,92,0,0,0,0,0,0,2,78,2,184,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,5891429,3,1,12,0,6,0,4,3.464102,0,0,0,0,2.036857,0.678952,1963809.667,3388145.271,5876093,71,5891429,2945714.5,4144181.018,5876093,15336,0,0,0,0,0,0,0,0,0,72,32,0.509214,0.169738,0,6,2.4,3.286335,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
6,388274,3,4,442,871,436,0,147.333333,250.010666,859,0,217.75,427.509357,3381.632558,18.028506,64712.33333,135908.9396,341180,3,364391,182195.5,224838.0361,341180,23211,365215,121738.3333,210419.7837,364710,3,0,0,0,0,72,92,7.726502,10.302003,0,859,164.125,319.058632,101798.4107,0,0,0,1,0,0,0,0,1,187.571429,147.333333,217.75,0,0,0,0,0,0,3,442,4,871,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN
6,8923121,7,8,11607,56,4380,0,1658.142857,1762.272815,20,0,7,5.656854,1307.053888,1.681026,637365.7857,1990616.585,7491771,1,8923121,1487186.833,3397648.954,8410419,47,8414732,1202104.571,2793738.884,7491771,1,0,0,0,0,152,172,0.784479,0.896547,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,1,0,0,1,777.933333,1658.142857,7,0,0,0,0,0,0,7,11607,8,56,229,256,5,20,918546,0,918546,918546,7491771,0,7491771,7491771,BENIGN
17,31811,2,2,80,192,40,40,40,0,96,96,96,0,8550.501399,125.742668,10603.66667,18362.62542,31807,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,64,64,62.871334,62.871334,40,96,62.4,30.672463,940.8,0,0,0,0,0,0,0,0,1,78,40,96,0,0,0,0,0,0,2,80,2,192,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,77826,2,2,76,172,38,38,38,0,86,86,86,0,3186.595739,51.396705,25942,44929.39796,77822,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,64,25.698353,25.698353,38,86,57.2,26.290683,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,1109420,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899495,10485.65917,8.112347,138677.5,391851.7431,1108461,9,1109420,184903.3333,452449.0717,1108461,9,82,82,0,82,82,0,0,0,0,164,40,6.309603,1.802744,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
17,30050,2,2,68,182,34,34,34,0,91,91,91,0,8319.467554,133.111481,10016.66667,17344.17944,30044,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,66.55574,66.55574,34,91,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1,71,34,91,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,278645,3,1,12,0,6,0,4,3.464102,0,0,0,0,43.065549,14.355183,92881.66667,110588.2877,215254,96,278645,139322.5,107383.3571,215254,63391,0,0,0,0,0,0,0,0,0,72,32,10.766387,3.588796,0,6,2.4,3.286335,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
6,115838928,16,14,514,1969,430,0,32.125,106.110556,1963,0,140.642857,524.512903,21.434936,0.25898,3994445.793,4881053.02,10000000,91,116000000,7722595.2,4148475.731,10000000,16480,110000000,8486069.462,3757108.715,10000000,769,0,0,0,0,332,424,0.138123,0.120857,0,1963,80.096774,357.767555,127997.6237,0,0,0,1,0,0,0,0,0,82.766667,32.125,140.642857,0,0,0,0,0,0,16,514,14,1969,8192,946,15,20,30452.36364,11665.45152,64988,23512,9998112.091,4029.087824,10000000,9992118,BENIGN
6,482962,7,2,11601,26,4380,0,1657.285714,1763.211531,20,6,13,9.899495,24074.35782,18.635006,60370.25,167080.9498,473824,17,482962,80493.66667,192721.243,473824,17,841,841,0,841,841,0,0,0,0,164,40,14.493894,4.141113,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
