@relation 'DDoS'

@attribute ' Protocol' {0,6,17}
@attribute ' Flow Duration' numeric
@attribute ' Total Fwd Packets' numeric
@attribute ' Total Backward Packets' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute ' Total Length of Bwd Packets' numeric
@attribute ' Fwd Packet Length Max' numeric
@attribute ' Fwd Packet Length Min' numeric
@attribute ' Fwd Packet Length Mean' numeric
@attribute ' Fwd Packet Length Std' numeric
@attribute 'Bwd Packet Length Max' numeric
@attribute ' Bwd Packet Length Min' numeric
@attribute ' Bwd Packet Length Mean' numeric
@attribute ' Bwd Packet Length Std' numeric
@attribute 'Flow Bytes/s' numeric
@attribute ' Flow Packets/s' numeric
@attribute ' Flow IAT Mean' numeric
@attribute ' Flow IAT Std' numeric
@attribute ' Flow IAT Max' numeric
@attribute ' Flow IAT Min' numeric
@attribute 'Fwd IAT Total' numeric
@attribute ' Fwd IAT Mean' numeric
@attribute ' Fwd IAT Std' numeric
@attribute ' Fwd IAT Max' numeric
@attribute ' Fwd IAT Min' numeric
@attribute 'Bwd IAT Total' numeric
@attribute ' Bwd IAT Mean' numeric
@attribute ' Bwd IAT Std' numeric
@attribute ' Bwd IAT Max' numeric
@attribute ' Bwd IAT Min' numeric
@attribute 'Fwd PSH Flags' numeric
@attribute ' Bwd PSH Flags' numeric
@attribute ' Fwd URG Flags' numeric
@attribute ' Bwd URG Flags' numeric
@attribute ' Fwd Header Length' numeric
@attribute ' Bwd Header Length' numeric
@attribute 'Fwd Packets/s' numeric
@attribute ' Bwd Packets/s' numeric
@attribute ' Min Packet Length' numeric
@attribute ' Max Packet Length' numeric
@attribute ' Packet Length Mean' numeric
@attribute ' Packet Length Std' numeric
@attribute ' Packet Length Variance' numeric
@attribute 'FIN Flag Count' numeric
@attribute ' SYN Flag Count' numeric
@attribute ' RST Flag Count' numeric
@attribute ' PSH Flag Count' numeric
@attribute ' ACK Flag Count' numeric
@attribute ' URG Flag Count' numeric
@attribute ' CWE Flag Count' numeric
@attribute ' ECE Flag Count' numeric
@attribute ' Down/Up Ratio' numeric
@attribute ' Average Packet Size' numeric
@attribute ' Avg Fwd Segment Size' numeric
@attribute ' Avg Bwd Segment Size' numeric
@attribute 'Fwd Avg Bytes/Bulk' numeric
@attribute ' Fwd Avg Packets/Bulk' numeric
@attribute ' Fwd Avg Bulk Rate' numeric
@attribute ' Bwd Avg Bytes/Bulk' numeric
@attribute ' Bwd Avg Packets/Bulk' numeric
@attribute 'Bwd Avg Bulk Rate' numeric
@attribute 'Subflow Fwd Packets' numeric
@attribute ' Subflow Fwd Bytes' numeric
@attribute ' Subflow Bwd Packets' numeric
@attribute ' Subflow Bwd Bytes' numeric
@attribute Init_Win_bytes_forward numeric
@attribute ' Init_Win_bytes_backward' numeric
@attribute ' act_data_pkt_fwd' numeric
@attribute ' min_seg_size_forward' numeric
@attribute 'Active Mean' numeric
@attribute ' Active Std' numeric
@attribute ' Active Max' numeric
@attribute ' Active Min' numeric
@attribute 'Idle Mean' numeric
@attribute ' Idle Std' numeric
@attribute ' Idle Max' numeric
@attribute ' Idle Min' numeric
@attribute ' Label' {BENIGN,DDoS}

@data
6,2,2,0,611,0,605,6,305.5,423.556962,0,0,0,0,306000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,40,0,1000000,0,6,605,405.333333,345.832811,119600.3333,0,1,0,0,1,0,0,0,0,608,305.5,0,0,0,0,0,0,0,2,611,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,47970,1,1,88,170,88,88,88,0,170,170,170,0,5378.361476,41.692725,47970,0,47970,47970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.846362,20.846362,88,170,115.333333,47.342722,2241.333333,0,0,0,0,0,0,0,0,1,173,88,170,0,0,0,0,0,0,1,88,1,170,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,25956160,6,6,454,1864,430,0,75.666667,173.603763,1852,0,310.666667,755.101759,89.304427,0.462318,2359650.909,4110778.49,10000000,106,20400000,4077113.2,5458553.341,10100000,489,25900000,5171231.8,5012534.68,10100000,70738,0,0,0,0,132,156,0.231159,0.231159,0,1852,178.307692,516.535153,266808.5641,0,0,0,1,0,0,0,0,1,193.166667,75.666667,310.666667,0,0,0,0,0,0,6,454,6,1864,8192,946,5,20,186460.5,122624.3367,273169,99752,10000000,12063.94879,10000000,9997792,BENIGN
17,175,2,2,46,46,23,23,23,0,23,23,23,0,525714.2857,22857.14286,58.333333,94.975435,168,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11428.57143,11428.57143,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,58901,2,2,64,128,32,32,32,0,64,64,64,0,3259.706966,67.910562,19633.66667,34001.31205,58895,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,33.955281,33.955281,32,64,44.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,56,32,64,0,0,0,0,0,0,2,64,2,128,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,16884922,20,16,4071,10209,625,0,203.55,278.293574,1460,0,638.0625,582.096495,845.724961,2.13208,482426.3429,2530724.574,15000000,40,1869211,98379.52632,117014.4533,232287,150,16700000,1110258.867,3848605.569,15000000,208,0,0,0,0,424,332,1.184489,0.947591,0,1460,385.945946,482.624995,232926.8859,0,0,0,1,0,0,0,0,0,396.666667,203.55,638.0625,0,0,0,0,0,0,20,4071,16,10209,65535,177,19,20,0,0,0,0,0,0,0,0,BENIGN
6,491854,5,2,11601,26,7215,0,2320.2,3328.814384,20,6,13,9.899495,23639.12868,14.231866,81975.66667,189675.4112,468735,36,491854,122963.5,230764.3042,468735,36,660,660,0,660,660,0,0,0,0,124,40,10.165618,4.066247,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,0,1661,2320.2,13,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
6,2065071,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683282,677.458547,2.905469,413014.2,906489.5345,2034523,994,0,0,0,0,0,2057978,514494.5,1013398.257,2034523,994,1,0,0,0,20,112,0.484245,2.421224,0,1375,396.285714,668.59273,447016.2381,0,1,0,0,1,1,0,0,5,462.333333,1375,4.8,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,7365793,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683282,189.932028,0.814576,1473158.6,3282340.596,7344782,1,0,0,0,0,0,7358855,1839713.75,3670049.3,7344782,1,1,0,0,0,20,112,0.135763,0.678814,0,1375,396.285714,668.59273,447016.2381,0,1,0,0,1,1,0,0,5,462.333333,1375,4.8,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,21011,0,21011,21011,7344782,0,7344782,7344782,BENIGN
17,427,2,2,74,198,37,37,37,0,99,99,99,0,637002.3419,9367.681499,142.333333,244.796514,425,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,4683.840749,4683.840749,37,99,61.8,33.958799,1153.2,0,0,0,0,0,0,0,0,1,77.25,37,99,0,0,0,0,0,0,2,74,2,198,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,249,2,2,64,258,32,32,32,0,129,129,129,0,1293172.691,16064.25703,83,103.286011,199,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,8032.128514,8032.128514,32,129,70.8,53.129088,2822.7,0,0,0,0,0,0,0,0,1,88.5,32,129,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,23495,1,1,42,100,42,42,42,0,100,100,100,0,6043.839115,85.124495,23495,0,23495,23495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,42.562247,42.562247,42,100,61.333333,33.486316,1121.333333,0,0,0,0,0,0,0,0,1,92,42,100,0,0,0,0,0,0,1,42,1,100,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
6,145,1,1,0,0,0,0,0,0,0,0,0,0,0,13793.10345,145,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6896.551724,6896.551724,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1852,365,0,32,0,0,0,0,0,0,0,0,BENIGN
17,47115,4,2,140,146,35,35,35,0,73,73,73,0,6070.253635,127.347978,9423,14552.9613,33082,1,33086,11028.66667,19098.74693,33082,1,4,4,0,4,4,0,0,0,0,80,40,84.898652,42.449326,35,73,45.857143,18.542101,343.809524,0,0,0,0,0,0,0,0,0,53.5,35,73,0,0,0,0,0,0,4,140,2,146,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
6,78394913,5,10,11607,68,7300,0,2321.4,3346.363967,20,0,6.8,5.006662,148.925479,0.191339,5599636.643,19200000,72200000,49,78400000,19600000,39200000,78400000,185,78400000,8706829.444,23900000,72200000,49,0,0,0,0,112,212,0.06378,0.127559,0,7300,730.0625,2052.802328,4213997.396,0,0,0,0,1,1,0,0,2,778.733333,2321.4,6.8,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,25356,0,25356,25356,39200000,46700000,72200000,6146324,BENIGN
6,117678324,58,71,1562,122351,268,0,26.931034,55.311831,4380,0,1723.253521,949.462761,1052.980666,1.096209,919361.9063,7274428.162,58800000,1,118000000,2064532,10800000,58800000,3,117000000,1677833.329,9824893.571,59000000,1,0,0,0,0,1172,1432,0.492869,0.60334,0,4380,953.176923,1099.861862,1209696.116,0,0,0,1,0,0,0,0,1,960.565892,26.931034,1723.253521,0,0,0,0,0,0,58,1562,71,122351,8192,1047,57,20,293502,100188.5456,364346,222658,58400000,498366.031,58800000,58100000,BENIGN
6,77545529,21,23,2932,1777,671,0,139.619048,209.243035,455,0,77.26087,110.093851,60.725616,0.567409,1803384.395,9288274.223,58900000,1,77500000,3873425.45,13500000,58900000,36,77500000,3523125.773,12900000,58900000,1,0,0,0,0,432,472,0.270809,0.2966,0,671,104.644444,164.882349,27186.18889,0,0,0,1,0,0,0,0,1,107.022727,139.619048,77.26087,0,0,0,0,0,0,21,2932,23,1777,8192,404,20,20,171354.5,118294.0147,255001,87708,38100000,29400000,58900000,17200000,BENIGN
6,88212199,7,9,11613,62,5840,0,1659,2429.621575,20,0,6.888889,5.301991,132.351309,0.181381,5880813.267,20500000,79600000,1,88200000,14700000,35600000,87300000,3,87300000,10900000,27900000,79600000,1,0,0,0,0,152,192,0.079354,0.102027,0,5840,687.117647,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888889,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,31125,0,31125,31125,43600000,50900000,79600000,7637976,BENIGN
6,86,1,1,6,6,6,6,6,0,6,6,6,0,139534.8837,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11627.90698,11627.90698,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0,0,0,0,0,0,0,0,BENIGN
17,176,2,2,88,188,44,44,44,0,94,94,94,0,1568181.818,22727.27273,58.666667,94.685444,168,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,11363.63636,11363.63636,44,94,64,27.386128,750,0,0,0,0,0,0,0,0,1,80,44,94,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,7360831,1,5,6,30,6,6,6,0,6,6,6,0,4.890752,0.815125,1472166.2,3282340.151,7343786,1,0,0,0,0,0,7346829,1836707.25,3671385.929,7343786,1,0,0,0,0,20,100,0.135854,0.679271,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,17045,0,17045,17045,7343786,0,7343786,7343786,BENIGN
6,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,61318846,15,15,848,6463,432,0,56.533333,121.046548,1752,0,430.866667,666.13575,119.22925,0.489246,2114442.966,4102164.816,10000000,44,61300000,4379917.571,5135209.908,10100000,203,61200000,4372480.429,5156954.286,10100000,49,0,0,0,0,312,384,0.244623,0.244623,0,1752,235.83871,500.861331,250862.0731,0,0,0,1,0,0,0,0,1,243.7,56.533333,430.866667,0,0,0,0,0,0,15,848,15,6463,8192,114,14,20,140895.1667,88486.92406,321466,103554,10000000,2419.893531,10000000,10000000,BENIGN
17,167,2,2,64,242,32,32,32,0,121,121,121,0,1832335.329,23952.09581,55.666667,91.221343,161,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,32,121,67.6,48.747308,2376.3,0,0,0,0,0,0,0,0,1,84.5,32,121,0,0,0,0,0,0,2,64,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,23935,2,2,166,328,83,83,83,0,164,164,164,0,20639.23125,167.119281,7978.333333,13812.81652,23928,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,83.559641,83.559641,83,164,115.4,44.365527,1968.3,0,0,0,0,0,0,0,0,1,144.25,83,164,0,0,0,0,0,0,2,166,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,3954003,1,6,1375,30,1375,1375,1375,0,6,0,5,2.44949,355.336099,1.770358,659000.5,1601746.223,3928527,2,0,0,0,0,0,3944909,788981.8,1755071.271,3928527,2,1,0,0,0,20,132,0.252908,1.51745,0,1375,347.5,634.190147,402197.1429,0,1,0,0,1,1,0,0,6,397.142857,1375,5,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,160,2,2,66,130,33,33,33,0,65,65,65,0,1225000,25000,53.333333,53.200877,109,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,12500,12500,33,65,45.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,57.25,33,65,0,0,0,0,0,0,2,66,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,268,1,1,6,6,6,6,6,0,6,6,6,0,44776.1194,7462.686567,268,0,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3731.343284,3731.343284,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,16399,245,0,20,0,0,0,0,0,0,0,0,BENIGN
17,3,2,0,124,0,62,62,62,0,0,0,0,0,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,1940964,15,22,1303,1033,378,0,86.866667,93.894977,261,0,46.954545,64.292099,1203.525671,19.062693,53915.66667,139975.9285,840624,4,1891236,135088.2857,226364.5147,890053,1272,1891521,90072.42857,175879.7053,840624,4,0,0,0,0,488,712,7.728119,11.334574,0,378,61.473684,78.554418,6170.796586,0,0,0,1,0,0,0,0,1,63.135135,86.866667,46.954545,0,0,0,0,0,0,15,1303,22,1033,29200,175,12,32,0,0,0,0,0,0,0,0,BENIGN
6,55619757,14,15,2175,4697,930,0,155.357143,317.683347,1867,0,313.133333,576.487872,123.553219,0.521397,1986419.893,3908921.923,10000000,3,45700000,3513765.769,4710191.439,10000000,651,55600000,3970296.714,4848260.153,10100000,3,0,0,0,0,304,360,0.251709,0.269688,0,1867,229.066667,462.350586,213768.0644,0,0,0,1,0,0,0,0,1,236.965517,155.357143,313.133333,0,0,0,0,0,0,14,2175,15,4697,8192,67,12,20,94665.33333,98709.22087,271119,35416,9175293.667,1890260.067,10000000,5321297,BENIGN
17,30659,1,1,56,72,56,56,56,0,72,72,72,0,4174.956783,65.2337,30659,0,30659,30659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.61685,32.61685,56,72,61.333333,9.237604,85.333333,0,0,0,0,0,0,0,0,1,92,56,72,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,245,2,2,64,176,32,32,32,0,88,88,88,0,979591.8367,16326.53061,81.666667,101.041246,195,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,40,40,8163.265306,8163.265306,32,88,54.4,30.672463,940.8,0,0,0,0,0,0,0,0,1,68,32,88,0,0,0,0,0,0,2,64,2,176,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,182,2,2,66,164,33,33,33,0,82,82,82,0,1263736.264,21978.02198,60.666667,103.345698,180,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,10989.01099,10989.01099,33,82,52.6,26.838405,720.3,0,0,0,0,0,0,0,0,1,65.75,33,82,0,0,0,0,0,0,2,66,2,164,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,22341,3,0,83,0,46,6,27.666667,20.207259,0,0,0,0,3715.142563,134.282261,11170.5,15793.22996,22338,3,22341,11170.5,15793.22996,22338,3,0,0,0,0,0,1,0,0,0,60,0,134.282261,0,6,46,32.25,18.874586,356.25,0,1,0,0,1,0,0,0,0,43,27.666667,0,0,0,0,0,0,0,3,83,0,0,257,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
17,48321,2,2,60,184,30,30,30,0,92,92,92,0,5049.564372,82.779744,16107,27893.81227,48316,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,41.389872,41.389872,30,92,54.8,33.958799,1153.2,0,0,0,0,0,0,0,0,1,68.5,30,92,0,0,0,0,0,0,2,60,2,184,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,2807056,3,0,402,0,402,0,134,232.094808,0,0,0,0,143.210538,1.068735,1403528,1984724.284,2806940,116,2807056,1403528,1984724.284,2806940,116,0,0,0,0,0,0,0,0,0,96,0,1.068735,0,0,402,100.5,201,40401,0,0,0,0,1,0,0,0,0,134,134,0,0,0,0,0,0,0,3,402,0,0,65535,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,224834,2,2,60,344,30,30,30,0,172,172,172,0,1796.881255,17.790904,74944.66667,129762.939,224782,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,40,8.895452,8.895452,30,172,86.8,77.776603,6049.2,0,0,0,0,0,0,0,0,1,108.5,30,172,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,94150581,6,9,12976,56,5840,0,2162.666667,2213.464404,20,0,6.222222,5.783117,138.416565,0.159319,6725041.5,25000000,93600000,3,94200000,18800000,42100000,94100000,160,94100000,11800000,33100000,93600000,3,1,0,0,0,132,204,0.063728,0.095592,0,5840,900.4375,1662.899555,2765234.929,0,1,0,0,1,1,0,0,1,960.466667,2162.666667,6.222222,0,0,0,0,0,0,6,12976,9,56,229,256,4,20,487655,0,487655,487655,93600000,0,93600000,93600000,BENIGN
6,317532,11,8,592,6179,196,0,53.818182,72.289443,2920,0,772.375,1074.941319,21323.83508,59.836489,17640.66667,26300.92059,76052,4,317532,31753.2,28721.30265,76052,49,247045,35292.14286,59865.66196,128343,4,0,0,0,0,232,172,34.642178,25.194311,0,2920,338.55,748.781219,560673.3132,0,0,0,1,0,0,0,0,0,356.368421,53.818182,772.375,0,0,0,0,0,0,11,592,8,6179,8192,7568,10,20,0,0,0,0,0,0,0,0,BENIGN
6,24080476,1,5,6,30,6,6,6,0,6,6,6,0,1.494987,0.249165,4816095.2,10700000,24000000,3,0,0,0,0,0,24100000,6014583.75,12000000,24000000,3,0,0,0,0,20,100,0.041527,0.207637,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35620,0,35620,35620,24000000,0,24000000,24000000,BENIGN
6,5254745,8,5,374,3163,193,0,46.75,72.452447,1646,0,632.6,843.006406,673.105926,2.473954,437895.4167,1411624.856,4918884,3,5254745,750677.8571,1838616.518,4918884,3,209997,52499.25,60040.3455,113500,247,0,0,0,0,172,112,1.522434,0.951521,0,1646,252.642857,554.990313,308014.2473,0,0,0,1,0,0,0,0,0,272.076923,46.75,632.6,0,0,0,0,0,0,8,374,5,3163,8192,110,7,20,0,0,0,0,0,0,0,0,BENIGN
6,9368883,1,6,1375,30,1375,1375,1375,0,6,0,5,2.44949,149.964516,0.747154,1561480.5,3816846.688,9352584,8,0,0,0,0,0,9361881,1872376.2,4181563.975,9352584,8,1,0,0,0,20,132,0.106736,0.640418,0,1375,347.5,634.190147,402197.1429,0,1,0,0,1,1,0,0,6,397.142857,1375,5,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,16299,0,16299,16299,9352584,0,9352584,9352584,BENIGN
17,24137,2,2,64,256,32,32,32,0,128,128,128,0,13257.65422,165.720678,8045.666667,13929.44128,24130,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,82.860339,82.860339,32,128,70.4,52.581366,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,246684,2,1,44,6,38,6,22,22.627417,6,6,6,0,202.68846,12.161308,123342,174356.9759,246631,53,246684,246684,0,246684,246684,0,0,0,0,0,1,0,0,0,40,20,8.107538,4.053769,6,38,22,18.475209,341.333333,0,1,0,0,1,0,0,0,0,29.333333,22,6,0,0,0,0,0,0,2,44,1,6,33,0,1,20,0,0,0,0,0,0,0,0,BENIGN
17,202,2,2,78,258,39,39,39,0,129,129,129,0,1663366.337,19801.9802,67.333333,110.563707,195,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,80,9900.990099,9900.990099,39,129,75,49.29503,2430,0,0,0,0,0,0,0,0,1,93.75,39,129,0,0,0,0,0,0,2,78,2,258,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,9,2,0,12,0,6,6,6,0,0,0,0,0,1333333.333,222222.2222,9,0,9,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,40,0,222222.2222,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,2288060,1,6,1375,30,1375,1375,1375,0,6,0,5,2.44949,614.057324,3.05936,381343.3333,920814.9604,2260882,4,0,0,0,0,0,2267383,453476.6,1010371.802,2260882,4,1,0,0,0,20,132,0.437051,2.622309,0,1375,347.5,634.190147,402197.1429,0,1,0,0,1,1,0,0,6,397.142857,1375,5,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,10036329,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662,1163.87177,1.693846,627270.5625,1673963.327,6123474,2,10000000,1672721.5,3782172.3,9374186,2,9355255,1039472.778,2184207.94,6123474,3,0,0,0,0,152,212,0.697466,0.99638,0,4380,649.277778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.470588,1659,6.8,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,3250665,0,3250665,3250665,6123474,0,6123474,6123474,BENIGN
6,419364,3,4,710,421,710,0,236.666667,409.918691,421,0,105.25,210.5,2696.941082,16.691943,69894,107582.2637,208836,4,209283,104641.5,147414.0862,208879,404,210638,70212.66667,120535.2912,209393,4,0,0,0,0,108,136,7.15369,9.538253,0,710,141.375,272.932717,74492.26786,0,0,0,1,0,0,0,0,1,161.571429,236.666667,105.25,0,0,0,0,0,0,3,710,4,421,65535,5090,1,32,0,0,0,0,0,0,0,0,BENIGN
6,1715641,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899495,6780.556072,5.245853,214455.125,606259.5983,1714871,3,1715641,285940.1667,700030.3288,1714871,3,18,18,0,18,18,0,0,0,0,164,40,4.080108,1.165745,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
6,2052391,1,5,6,30,6,6,6,0,6,6,6,0,17.540517,2.92342,410478.2,903995.3626,2027526,4,0,0,0,0,0,2031950,507987.5,1013026.685,2027526,4,0,0,0,0,20,100,0.487237,2.436183,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,89901729,6,9,12976,56,5840,0,2162.666667,2213.464404,20,0,6.222222,5.783117,144.95828,0.166849,6421552.071,21700000,81400000,1,89900000,18000000,39900000,89400000,177,89400000,11200000,28500000,81400000,1,1,0,0,0,132,204,0.06674,0.100109,0,5840,900.4375,1662.899555,2765234.929,0,1,0,0,1,1,0,0,1,960.466667,2162.666667,6.222222,0,0,0,0,0,0,6,12976,9,56,229,256,4,20,28710,0,28710,28710,44700000,51900000,81400000,7961646,BENIGN
6,106,1,1,0,0,0,0,0,0,0,0,0,0,0,18867.92453,106,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9433.962264,9433.962264,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,155,362,0,32,0,0,0,0,0,0,0,0,BENIGN
6,616814,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13,9.899495,18859.81836,12.969874,88116.28571,232750.6617,615945,4,616814,123362.8,275361.9317,615945,4,48,48,0,48,48,0,0,0,0,144,40,9.727406,3.242469,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN
6,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,1,1,1,6,6,6,6,6,0,6,6,6,0,12000000,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,980,256,0,20,0,0,0,0,0,0,0,0,BENIGN
6,115598,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899495,100633.2289,60.554681,19266.33333,46775.29414,114745,0,115598,28899.5,57230.88291,114745,46,48,48,0,48,48,0,0,0,0,124,40,43.253343,17.301337,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
17,191,2,2,70,102,35,35,35,0,51,51,51,0,900523.5602,20942.40838,63.666667,69.830748,140,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,80,80,10471.20419,10471.20419,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
